Text	POS	Dep	Head
.	PUNCT	punct	obtinrent
Le	DET	det	discours
discours	NOUN	nsubj	dépassé
de	ADP	case	Francis
sir	DET	det	Francis
Francis	PROPN	nmod	discours
M	NOUN	nmod	discours
...	PUNCT	punct	dépassé
était	AUX	aux:tense	dépassé
dépassé	VERB	ROOT	dépassé
,	PUNCT	punct	dépassé
et	CCONJ	cc	haut
de	ADP	case	haut
haut	ADJ	conj	dépassé
.	PUNCT	punct	dépassé
Le	DET	det	docteur
docteur	NOUN	nsubj	montrait
se	PRON	expl:comp	montrait
montrait	VERB	ROOT	montrait
à	ADP	case	fois
la	DET	det	fois
fois	NOUN	obl:mod	sublime
sublime	ADJ	advmod	montrait
,	PUNCT	punct	sublime
grand	ADJ	advmod	sublime
,	PUNCT	punct	sublime
sobre	NOUN	conj	sublime
et	CCONJ	cc	mesuré
mesuré	ADJ	conj	sobre
;	PUNCT	punct	montrait
il	PRON	nsubj	dit
avait	AUX	aux:tense	dit
dit	VERB	ROOT	dit
le	DET	det	mot
mot	NOUN	obj	dit
de	ADP	case	situation
la	DET	det	situation
situation	NOUN	nmod	mot
:	PUNCT	punct	dit
«	NOUN	ROOT	«
Excelsior	PROPN	ROOT	Excelsior
!	PUNCT	punct	Excelsior
»	PUNCT	ROOT	»
Le	DET	det	commodore
vieux	ADJ	amod	commodore
commodore	NOUN	nsubj	réclama
,	PUNCT	punct	réclama
complètement	ADV	advmod	rallié
rallié	VERB	advcl	réclama
à	ADP	case	homme
cet	DET	det	homme
homme	NOUN	obl:arg	rallié
étrange	NOUN	amod	homme
,	PUNCT	punct	réclama
réclama	VERB	ROOT	réclama
l'	DET	det	insertion
insertion	NOUN	obj	réclama
«	NUM	amod	insertion
intégrale	ADJ	amod	insertion
»	PUNCT	punct	insertion
du	ADP	case	discours
discours	NOUN	nmod	»
Fergusson	PROPN	nmod	discours
dans	ADP	case	the
the	X	advcl	réclama
Proceedings	X	flat:foreign	the
of	X	dep	the
the	X	obl:arg	Proceedings
Royal	X	parataxis	réclama
Geographical	NOUN	flat:name	Royal
Society	ADJ	flat:name	Royal
of	ADP	case	London
London	PROPN	obl:mod	Royal
[	PUNCT	punct	réclama
Bulletins	NOUN	obl:mod	réclama
de	ADP	case	Société
la	DET	det	Société
Société	PROPN	nmod	Bulletins
Royale	ADJ	amod	Société
Géographique	PROPN	nmod	Société
de	ADP	case	Londres.].
Londres.].	PROPN	nmod	Société
Qu'	PRON	nsubj	docteur
était	AUX	cop	docteur
donc	ADV	advmod	docteur
ce	DET	det	docteur
docteur	NOUN	ROOT	docteur
,	PUNCT	punct	docteur
et	CCONJ	cc	allait
à	ADP	case	entreprise
quelle	DET	det	entreprise
entreprise	NOUN	nsubj	allait
allait	VERB	conj	docteur
-il	PRON	dep	allait
se	PRON	expl:comp	dévouer
dévouer	VERB	xcomp	allait
?	PUNCT	punct	docteur
Le	DET	det	père
père	NOUN	nsubj	associé
du	ADP	case	Fergusson
jeune	ADJ	amod	Fergusson
Fergusson	PROPN	nmod	père
,	PUNCT	punct	associé
un	DET	det	brave
brave	NOUN	nsubj	associé
capitaine	NOUN	amod	brave
de	ADP	case	marine
la	DET	det	marine
marine	NOUN	nmod	brave
anglaise	ADJ	amod	marine
,	PUNCT	punct	associé
avait	AUX	aux:tense	associé
associé	VERB	ROOT	associé
son	DET	det	fils
fils	NOUN	obj	associé
,	PUNCT	punct	associé
dès	ADP	case	âge
son	DET	det	âge
plus	ADV	advmod	jeune
jeune	ADJ	amod	âge
âge	NOUN	obl:mod	associé
,	PUNCT	punct	dangers
aux	ADP	case	dangers
dangers	NOUN	conj	âge
et	CCONJ	cc	aventures
aux	ADP	case	aventures
aventures	NOUN	conj	âge
de	ADP	case	profession
sa	DET	det	profession
profession	NOUN	nmod	aventures
.	PUNCT	punct	associé
Ce	DET	det	enfant
digne	ADJ	amod	enfant
enfant	PROPN	ROOT	enfant
,	PUNCT	punct	enfant
qui	PRON	nsubj	paraît
paraît	VERB	acl:relcl	enfant
n'	ADV	advmod	connu
avoir	AUX	aux:tense	connu
jamais	ADV	advmod	connu
connu	VERB	xcomp	paraît
la	DET	det	crainte
crainte	NOUN	obj	connu
,	PUNCT	punct	crainte
annonça	VERB	xcomp	connu
promptement	ADV	advmod	annonça
un	DET	det	esprit
esprit	NOUN	obj	annonça
vif	NOUN	amod	esprit
,	PUNCT	punct	connu
une	DET	det	intelligence
intelligence	NOUN	obj	connu
de	ADP	case	chercheur
chercheur	NOUN	nmod	intelligence
,	PUNCT	punct	connu
une	DET	det	propension
propension	NOUN	obj	connu
remarquable	ADJ	amod	propension
vers	ADP	case	travaux
les	DET	det	travaux
travaux	NOUN	obl:arg	connu
scientifiques	ADJ	amod	travaux
;	PUNCT	punct	enfant
il	PRON	nsubj	montrait
montrait	VERB	ROOT	montrait
,	PUNCT	punct	montrait
en	ADP	advmod	montrait
outre	ADP	fixed	en
,	PUNCT	punct	montrait
une	DET	det	adresse
adresse	NOUN	obj	montrait
peu	ADV	advmod	commune
commune	ADJ	amod	adresse
à	ADP	mark	tirer
se	PRON	expl:comp	tirer
tirer	VERB	xcomp	montrait
d'	ADP	case	affaire
affaire	NOUN	obl:arg	tirer
;	PUNCT	punct	montrait
il	PRON	expl:subj	embarrassé
ne	ADV	advmod	embarrassé
fut	AUX	aux:pass	embarrassé
jamais	ADV	advmod	embarrassé
embarrassé	VERB	ROOT	embarrassé
de	ADP	case	rien
rien	PRON	obj	embarrassé
,	PUNCT	punct	embarrassé
pas	ADV	advmod	même
même	ADV	advmod	servir
de	ADP	mark	servir
se	PRON	obj	servir
servir	VERB	advcl	embarrassé
de	ADP	case	fourchette
sa	DET	det	fourchette
première	ADJ	amod	fourchette
fourchette	NOUN	obl:arg	servir
,	PUNCT	punct	servir
à	ADP	case	quoi
quoi	PRON	obl:mod	réussissent
les	DET	det	enfants
enfants	NOUN	nsubj	réussissent
réussissent	VERB	ccomp	servir
si	ADV	advmod	réussissent
peu	ADV	advmod	général
en	ADP	case	général
général	NOUN	conj	si
.	PUNCT	punct	embarrassé
Bientôt	ADV	ROOT	Bientôt
son	DET	det	imagination
imagination	NOUN	nsubj	enflamma
s'	PRON	expl:pass	enflamma
enflamma	VERB	punct	Bientôt
à	ADP	case	lecture
la	DET	det	lecture
lecture	NOUN	obl:arg	enflamma
des	ADP	case	entreprises
entreprises	NOUN	nmod	lecture
hardies	NOUN	amod	entreprises
,	PUNCT	punct	lecture
des	DET	det	explorations
explorations	NOUN	nmod	lecture
maritimes	ADJ	amod	explorations
;	PUNCT	punct	enflamma
il	PRON	nsubj	suivit
suivit	VERB	ROOT	suivit
avec	ADP	case	passion
passion	NOUN	obl:mod	suivit
les	DET	det	découvertes
découvertes	NOUN	obj	suivit
qui	PRON	nsubj	signalèrent
signalèrent	VERB	acl:relcl	découvertes
la	DET	det	partie
première	ADJ	amod	partie
partie	NOUN	obj	signalèrent
du	ADP	case	XlXe
XlXe	ADJ	nmod	partie
siècle	NOUN	nmod	XlXe
;	PUNCT	punct	suivit
il	PRON	nsubj	rêva
rêva	VERB	ROOT	rêva
la	DET	det	gloire
gloire	NOUN	obj	rêva
des	ADP	case	Mungo
Mungo	PROPN	nmod	gloire
-	PROPN	nmod	gloire
Park	PROPN	nmod	gloire
,	PUNCT	punct	gloire
des	ADP	case	Bruce
Bruce	NOUN	nmod	gloire
,	PUNCT	punct	Caillié
des	ADP	case	Caillié
Caillié	PROPN	conj	Bruce
,	PUNCT	punct	Bruce
des	ADP	case	Levaillant
Levaillant	PROPN	appos	Bruce
,	PUNCT	punct	rêva
et	CCONJ	cc	crois
même	ADV	advmod	peu
un	DET	det	peu
peu	ADV	advmod	crois
,	PUNCT	punct	crois
je	PRON	nsubj	crois
crois	VERB	conj	rêva
,	PUNCT	punct	celle
celle	PRON	dep	crois
de	ADP	case	Selkirk
Selkirk	PROPN	nmod	celle
,	PUNCT	punct	celle
le	DET	det	Robinson
Robinson	PROPN	nsubj	inférieure
Crusoé	PROPN	flat:name	Robinson
,	PUNCT	punct	Robinson
qui	PRON	nsubj	paraissait
ne	ADV	advmod	paraissait
lui	PRON	iobj	paraissait
paraissait	VERB	cop	inférieure
pas	ADV	advmod	paraissait
inférieure	ADJ	amod	celle
.	PUNCT	punct	rêva
Que	SCONJ	mark	passa
d'	DET	det	heures
heures	NOUN	obl:mod	passa
bien	ADV	advmod	occupées
occupées	VERB	acl	heures
il	PRON	nsubj	passa
passa	VERB	ROOT	passa
avec	ADP	case	lui
lui	PRON	obl:arg	passa
dans	ADP	case	île
son	DET	det	île
île	NOUN	obl:mod	passa
de	ADP	case	Juan
Juan	PROPN	nmod	île
Fernandez	PROPN	flat:name	Juan
!	PUNCT	punct	passa
Il	PRON	expl:subj	approuva
approuva	VERB	ROOT	approuva
souvent	ADV	advmod	approuva
les	DET	det	idées
idées	NOUN	obj	approuva
du	ADP	case	matelot
matelot	PROPN	nmod	idées
abandonné	ADJ	amod	matelot
;	PUNCT	punct	approuva
parfois	ADV	advmod	discuta
il	PRON	expl:subj	discuta
discuta	VERB	ROOT	discuta
ses	DET	det	plans
plans	NOUN	obj	discuta
et	CCONJ	cc	projets
ses	DET	det	projets
projets	NOUN	conj	plans
;	PUNCT	punct	discuta
il	PRON	nsubj	fait
eût	PRON	iobj	fait
fait	VERB	ROOT	fait
autrement	ADV	advmod	fait
,	PUNCT	punct	fait
mieux	ADV	advmod	peut-être
peut-être	ADV	advmod	bien
,	PUNCT	punct	bien
tout	ADV	advmod	bien
aussi	ADV	fixed	tout
bien	ADV	advmod	fait
,	PUNCT	punct	fait
à	ADP	case	coup
coup	NOUN	obl:mod	fait
sûr	ADJ	amod	coup
!	PUNCT	punct	fait
Mais	CCONJ	cc	chose
,	PUNCT	punct	chose
chose	NOUN	advcl	fui
certaine	ADJ	amod	chose
,	PUNCT	punct	fui
il	PRON	nsubj	fui
n'	ADV	advmod	fui
eût	AUX	iobj	fui
jamais	ADV	advmod	fui
fui	VERB	ROOT	fui
cette	DET	det	bienheureuse
bienheureuse	NOUN	obj	fui
île	ADV	advmod	fui
,	PUNCT	punct	fui
où	PRON	iobj	heureux
il	PRON	nsubj	heureux
était	AUX	cop	heureux
heureux	ADJ	ccomp	fui
comme	ADP	case	roi
un	DET	det	roi
roi	NOUN	obl:mod	heureux
sans	ADP	case	sujets
sujets	NOUN	nmod	roi
....	PUNCT	punct	fui
;	PUNCT	punct	fui
non	ADV	advmod	agi
,	PUNCT	punct	non
quand	SCONJ	mark	agi
il	PRON	expl:subj	agi
se	PRON	expl:comp	agi
fût	VERB	dep	agi
agi	NOUN	ROOT	agi
de	ADP	mark	devenir
devenir	VERB	acl	agi
premier	ADJ	amod	lord
lord	NOUN	obj	devenir
de	ADP	case	amirauté
l'	DET	det	amirauté
amirauté	NOUN	nmod	lord
!	PUNCT	punct	agi
Je	PRON	nsubj	laisse
vous	PRON	iobj	laisse
laisse	VERB	ROOT	laisse
à	ADP	mark	penser
penser	VERB	xcomp	laisse
si	SCONJ	mark	développèrent
ces	DET	det	tendances
tendances	NOUN	nsubj	développèrent
se	PRON	expl:comp	développèrent
développèrent	VERB	ccomp	laisse
pendant	ADP	case	jeunesse
sa	DET	det	jeunesse
jeunesse	NOUN	obl:mod	développèrent
aventureuse	ADJ	parataxis	développèrent
jetée	VERB	xcomp	développèrent
aux	ADP	case	coins
quatre	NUM	nummod	coins
coins	NOUN	obl:arg	jetée
du	ADP	case	monde
monde	NOUN	nmod	coins
.	PUNCT	punct	laisse
Son	DET	det	père
père	NOUN	nsubj	manquait
,	PUNCT	punct	manquait
en	ADP	case	homme
homme	NOUN	obl:mod	manquait
instruit	ADJ	amod	homme
,	PUNCT	punct	manquait
ne	ADV	advmod	manquait
manquait	VERB	ROOT	manquait
pas	ADV	advmod	manquait
d'	ADP	case	ailleurs
ailleurs	ADV	obl:arg	manquait
de	ADP	mark	consolider
consolider	VERB	xcomp	manquait
cette	DET	det	intelligence
vive	ADJ	amod	intelligence
intelligence	VERB	xcomp	consolider
par	ADP	case	études
des	DET	det	études
études	NOUN	obl:agent	intelligence
sérieuses	VERB	amod	études
en	ADP	case	hydrographie
hydrographie	NOUN	nmod	études
,	PUNCT	punct	études
en	ADP	case	physique
physique	NOUN	nmod	études
et	CCONJ	cc	mécanique
en	ADP	case	mécanique
mécanique	NOUN	conj	physique
,	PUNCT	punct	intelligence
avec	ADP	case	teinture
une	DET	det	teinture
légère	ADJ	amod	teinture
teinture	NOUN	obl:mod	intelligence
de	ADP	case	botanique
botanique	NOUN	nmod	teinture
,	PUNCT	punct	teinture
de	ADP	case	médecine
médecine	NOUN	nmod	teinture
et	CCONJ	cc	astronomie
d'	ADP	case	astronomie
astronomie	NOUN	conj	médecine
.	PUNCT	punct	manquait
A	ADP	case	mort
la	DET	det	mort
mort	NOUN	obl:mod	fait
du	ADP	case	capitaine
digne	ADJ	amod	capitaine
capitaine	NOUN	nmod	mort
,	PUNCT	punct	Samuel
Samuel	PROPN	nsubj	fait
Fergusson	PROPN	flat:name	Samuel
,	PUNCT	punct	Samuel
âgé	ADJ	amod	Samuel
de	ADP	case	ans
vingt-deux	NUM	amod	ans
ans	NOUN	obl:arg	âgé
,	PUNCT	punct	fait
avait	AUX	aux:tense	fait
déjà	ADV	advmod	fait
fait	VERB	ROOT	fait
son	DET	det	tour
tour	NOUN	obj	fait
du	ADP	case	monde
monde	NOUN	nmod	tour
;	PUNCT	punct	fait
il	PRON	expl:subj	enrôla
s'	PRON	expl:pass	enrôla
enrôla	VERB	ROOT	enrôla
dans	ADP	case	corps
le	DET	det	corps
corps	NOUN	obl:mod	enrôla
des	ADP	case	ingénieurs
ingénieurs	NOUN	nmod	corps
bengalais	ADJ	amod	ingénieurs
,	PUNCT	punct	corps
et	CCONJ	cc	distingua
se	PRON	expl:comp	distingua
distingua	VERB	conj	enrôla
en	ADP	case	affaires
plusieurs	DET	det	affaires
affaires	NOUN	obl:arg	distingua
;	PUNCT	punct	distingua
mais	CCONJ	cc	convenait
cette	DET	det	existence
existence	NOUN	nsubj	convenait
de	ADP	case	soldat
soldat	NOUN	nmod	existence
ne	ADV	advmod	convenait
lui	PRON	iobj	convenait
convenait	VERB	conj	enrôla
pas	ADV	advmod	convenait
;	PUNCT	punct	convenait
se	PRON	expl:comp	souciant
souciant	VERB	advcl	aimait
peu	ADV	advmod	souciant
de	ADP	mark	commander
commander	VERB	xcomp	souciant
,	PUNCT	punct	aimait
il	PRON	nsubj	aimait
n'	ADV	advmod	aimait
aimait	VERB	ROOT	aimait
pas	ADV	advmod	aimait
à	ADP	mark	obéir
obéir	VERB	xcomp	aimait
.	PUNCT	punct	aimait
Il	PRON	nsubj	donna
donna	VERB	ROOT	donna
sa	DET	det	démission
démission	NOUN	obj	donna
,	PUNCT	punct	donna
et	CCONJ	cc	remonta
,	PUNCT	punct	moitié
moitié	NOUN	conj	et
chassant	ADJ	acl	moitié
,	PUNCT	punct	moitié
moitié	NOUN	obl:mod	remonta
herborisant	VERB	acl	moitié
,	PUNCT	punct	remonta
il	PRON	nsubj	remonta
remonta	VERB	conj	donna
vers	ADP	case	nord
le	DET	det	nord
nord	NOUN	obl:arg	remonta
de	ADP	case	péninsule
la	DET	det	péninsule
péninsule	NOUN	nmod	nord
indienne	ADJ	amod	péninsule
et	CCONJ	cc	traversa
la	DET	det	traversa
traversa	NOUN	conj	nord
de	ADP	case	Calcutta
Calcutta	PROPN	nmod	traversa
à	ADP	case	Surate
Surate	PROPN	nmod	nord
.	PUNCT	punct	donna
Une	DET	det	promenade
simple	ADJ	amod	promenade
promenade	NOUN	ROOT	promenade
d'	ADP	case	amateur
amateur	NOUN	nmod	promenade
.	PUNCT	punct	promenade
De	ADP	case	Surate
Surate	PROPN	ROOT	Surate
,	PUNCT	punct	voyons
nous	PRON	nsubj	voyons
le	DET	det	voyons
voyons	NOUN	ROOT	voyons
passer	VERB	acl	voyons
en	ADP	case	Australie
Australie	PROPN	obl:arg	passer
,	PUNCT	punct	passer
et	CCONJ	cc	prendre
prendre	VERB	conj	passer
part	NOUN	obj	prendre
en	ADP	case	1845
1845	NUM	obl:mod	prendre
à	ADP	case	expédition
l'	DET	det	expédition
expédition	NOUN	obl:arg	prendre
du	ADP	case	capitaine
capitaine	NOUN	nmod	expédition
Sturt	PROPN	flat:name	capitaine
,	PUNCT	punct	capitaine
chargé	VERB	acl	capitaine
de	ADP	mark	découvrir
découvrir	VERB	xcomp	chargé
cette	DET	det	Caspienne
mer	PROPN	amod	Caspienne
Caspienne	PROPN	obj	découvrir
que	PRON	obj	suppose
l'	PRON	nsubj	suppose
on	PRON	nsubj	suppose
suppose	VERB	acl:relcl	Caspienne
exister	VERB	xcomp	suppose
au	ADP	case	centre
centre	NOUN	obl:arg	exister
de	ADP	case	Nouvelle
la	DET	det	Nouvelle
Nouvelle	PROPN	nmod	centre
-	PROPN	nmod	centre
Hollande	PROPN	nmod	centre
.	PUNCT	punct	voyons
Samuel	PROPN	ROOT	Samuel
Fergusson	PROPN	flat:name	Samuel
revint	VERB	ROOT	revint
en	ADP	case	Angleterre
Angleterre	PROPN	obl:arg	revint
vers	ADP	case	1830
1830	NUM	obl:mod	revint
,	PUNCT	punct	revint
et	CCONJ	cc	possédé
,	PUNCT	punct	possédé
plus	ADV	mark	possédé
que	SCONJ	fixed	plus
jamais	ADV	advmod	possédé
possédé	VERB	advcl	accompagna
du	ADP	case	démon
démon	NOUN	obj	possédé
des	ADP	case	découvertes
découvertes	NOUN	nmod	démon
,	PUNCT	punct	accompagna
il	PRON	nsubj	accompagna
accompagna	VERB	conj	revint
jusqu’	PROPN	obj	accompagna
en	ADP	case	1853
1853	NUM	obl:mod	accompagna
le	DET	det	capitaine
capitaine	NOUN	obj	accompagna
Mac	PROPN	appos	capitaine
Clure	NOUN	ROOT	Clure
dans	ADP	case	expédition
l'	DET	det	expédition
expédition	NOUN	nmod	Clure
qui	PRON	nsubj	contourna
contourna	VERB	acl:relcl	expédition
le	DET	det	continent
continent	NOUN	obj	contourna
américain	ADJ	amod	continent
du	ADP	case	détroit
détroit	NOUN	nmod	continent
de	ADP	case	Behring
Behring	PROPN	nmod	détroit
au	ADP	case	cap
cap	NOUN	nmod	détroit
Farewel	PROPN	nmod	cap
.	PUNCT	punct	Clure
En	ADP	case	dépit
dépit	NOUN	obl:mod	résistait
des	ADP	case	fatigues
fatigues	NOUN	nmod	dépit
de	ADP	case	genres
tous	ADJ	amod	genres
genres	ADJ	nmod	fatigues
,	PUNCT	punct	dépit
et	CCONJ	cc	climats
sous	ADP	case	climats
tous	ADJ	amod	climats
les	DET	det	climats
climats	NOUN	obl:mod	résistait
,	PUNCT	punct	résistait
la	DET	det	constitution
constitution	NOUN	nsubj	résistait
de	ADP	case	Fergusson
Fergusson	PROPN	nmod	constitution
résistait	VERB	ROOT	résistait
merveilleusement	ADV	advmod	résistait
;	PUNCT	punct	résistait
il	PRON	nsubj	vivait
vivait	VERB	ROOT	vivait
à	ADP	case	aise
son	DET	det	aise
aise	NOUN	obl:arg	vivait
au	ADP	case	milieu
milieu	NOUN	obl:arg	vivait
des	ADP	case	complètes
plus	ADV	advmod	complètes
complètes	NOUN	nmod	milieu
privations	NOUN	amod	complètes
;	PUNCT	punct	vivait
c'	PRON	nsubj	type
était	AUX	cop	type
le	DET	det	type
type	NOUN	ROOT	type
du	ADP	case	parfait
parfait	VERB	nmod	type
voyageur	ADJ	amod	parfait
,	PUNCT	punct	type
dont	PRON	nmod	estomac
l'	DET	det	estomac
estomac	NOUN	nsubj	resserre
se	PRON	expl:comp	resserre
resserre	VERB	acl:relcl	type
ou	CCONJ	cc	dilate
se	PRON	expl:comp	dilate
dilate	VERB	conj	resserre
à	ADP	case	volonté
volonté	NOUN	nmod	dilate
,	PUNCT	punct	dilate
dont	PRON	nmod	jambes
les	DET	det	jambes
jambes	NOUN	nsubj	allongent
s'	PRON	expl:comp	allongent
allongent	VERB	advmod	resserre
ou	CCONJ	cc	raccourcissent
se	PRON	expl:comp	raccourcissent
raccourcissent	VERB	aux:tense	suivant
suivant	VERB	advcl	resserre
la	DET	det	couche
couche	NOUN	obj	suivant
improvisée	ADJ	amod	couche
,	PUNCT	punct	resserre
qui	PRON	nsubj	endort
s'	PRON	expl:comp	endort
endort	VERB	acl:relcl	resserre
à	ADP	case	heure
toute	ADJ	det	heure
heure	NOUN	obl:mod	endort
du	ADP	case	jour
jour	NOUN	nmod	heure
et	CCONJ	cc	réveille
se	PRON	expl:comp	réveille
réveille	VERB	conj	endort
à	ADP	case	heure
toute	ADJ	det	heure
heure	NOUN	obl:mod	réveille
de	ADP	case	nuit
la	DET	det	nuit
nuit	NOUN	nmod	heure
.	PUNCT	punct	type
Rien	PRON	ROOT	Rien
de	ADP	mark	étonnant
moins	ADV	advmod	étonnant
étonnant	ADJ	amod	Rien
,	PUNCT	punct	Rien
dès	ADP	advmod	Rien
lors	ADV	fixed	dès
,	PUNCT	punct	Rien
que	ADV	mark	retrouver
de	ADP	mark	retrouver
retrouver	VERB	acl	Rien
notre	DET	det	infatigable
infatigable	NOUN	obj	retrouver
voyageur	ADJ	amod	infatigable
visitant	ADJ	amod	voyageur
de	ADP	case	1855
1855	NUM	obl:arg	visitant
à	ADP	case	1857
1857	NUM	nmod	1855
tout	ADJ	amod	ouest
l'	DET	det	ouest
ouest	NOUN	obj	retrouver
du	ADP	case	Tibet
Tibet	PROPN	nmod	ouest
en	ADP	case	compagnie
compagnie	NOUN	obl:mod	retrouver
des	ADP	case	frères
frères	NOUN	nmod	compagnie
Schlagintweit	PROPN	amod	frères
,	PUNCT	punct	frères
et	CCONJ	cc	rapportant
rapportant	VERB	conj	retrouver
de	ADP	case	exploration
cette	DET	det	exploration
exploration	NOUN	obl:arg	rapportant
de	ADP	case	observations
curieuses	NOUN	amod	observations
observations	NOUN	nmod	exploration
d'	ADP	case	ethnographie
ethnographie	NOUN	nmod	observations
.	PUNCT	punct	Rien
Pendant	ADP	case	voyages
ces	DET	det	voyages
divers	ADJ	amod	voyages
voyages	NOUN	ROOT	voyages
,	PUNCT	punct	Samuel
Samuel	PROPN	conj	voyages
Fergusson	PROPN	flat:name	Samuel
fut	AUX	cop	correspondant
le	DET	det	correspondant
correspondant	VERB	acl	voyages
le	DET	det	actif
plus	ADV	advmod	actif
actif	ADJ	obj	correspondant
et	CCONJ	cc	intéressant
le	DET	det	intéressant
plus	ADV	advmod	intéressant
intéressant	ADJ	conj	actif
du	ADP	case	Daily
Daily	PROPN	dep	intéressant
Telegraph	PROPN	flat:name	Daily
,	PUNCT	punct	Daily
ce	DET	det	journal
journal	NOUN	obj	correspondant
à	ADP	case	penny
un	DET	det	penny
penny	NOUN	nmod	journal
,	PUNCT	punct	exemplaires
dont	PRON	nmod	tirage
le	DET	det	tirage
tirage	NOUN	obl:mod	exemplaires
monte	ADJ	amod	tirage
jusqu'	ADP	case	cent
à	ADP	case	cent
cent	NUM	nmod	tirage
quarante	NUM	det	exemplaires
mille	NUM	nummod	exemplaires
exemplaires	ADJ	conj	journal
par	ADP	case	jour
jour	NOUN	nmod	exemplaires
,	PUNCT	punct	exemplaires
et	CCONJ	cc	suffit
suffit	VERB	conj	journal
à	ADP	case	peine
peine	NOUN	obl:arg	suffit
à	ADP	case	millions
plusieurs	DET	det	millions
millions	NOUN	obl:arg	suffit
de	ADP	case	lecteurs
lecteurs	NOUN	nmod	millions
.	PUNCT	punct	voyages
Aussi	ADV	advmod	connaissait
le	DET	det	connaissait
connaissait	VERB	ROOT	connaissait
-on	PRON	nsubj	connaissait
bien	ADV	advmod	connaissait
,	PUNCT	punct	connaissait
ce	DET	det	docteur
docteur	NOUN	advmod	connaissait
,	PUNCT	punct	connaissait
quoiqu'	SCONJ	mark	fût
il	PRON	expl:subj	fût
ne	ADV	advmod	fût
fût	AUX	advcl	connaissait
membre	NOUN	obj	fût
d'	ADP	case	institution
aucune	DET	det	institution
institution	NOUN	nmod	membre
savante	ADJ	amod	institution
,	PUNCT	punct	membre
ni	CCONJ	cc	Sociétés
des	ADP	case	Sociétés
Sociétés	NOUN	conj	membre
royales	ADJ	amod	Sociétés
géographiques	ADJ	amod	royales
de	ADP	case	Londres
Londres	PROPN	nmod	Sociétés
,	PUNCT	punct	Sociétés
de	ADP	case	Paris
Paris	PROPN	nmod	Sociétés
,	PUNCT	punct	Sociétés
de	ADP	case	Berlin
Berlin	PROPN	nmod	Sociétés
,	PUNCT	punct	Vienne
de	ADP	case	Vienne
Vienne	NOUN	conj	Sociétés
ou	CCONJ	cc	Saint-Pétersbourg
de	ADP	case	Saint-Pétersbourg
Saint-Pétersbourg	PROPN	conj	Vienne
,	PUNCT	punct	Sociétés
ni	CCONJ	cc	Club
du	ADP	case	Club
Club	NOUN	conj	Sociétés
des	ADP	case	Voyageurs
Voyageurs	NOUN	nmod	Club
,	PUNCT	punct	Club
ni	CCONJ	cc	Royal
même	ADV	advmod	Royal
de	ADP	case	Royal
Royal	NOUN	conj	Club
Polytechnic	PROPN	flat:name	Royal
Institution	PROPN	flat:name	Polytechnic
,	PUNCT	punct	Royal
où	PRON	iobj	trônait
trônait	VERB	acl:relcl	Club
son	DET	det	ami
ami	NOUN	obj	trônait
le	DET	det	statisticien
statisticien	NOUN	nmod	ami
Kokburn	PROPN	nmod	statisticien
.	PUNCT	punct	connaissait
Ce	DET	det	savant
savant	ADJ	dep	proposa
lui	PRON	det	proposa
proposa	VERB	ROOT	proposa
même	ADV	advmod	proposa
un	DET	det	jour
jour	NOUN	obj	proposa
de	ADP	mark	résoudre
résoudre	VERB	acl	jour
le	DET	det	problème
problème	NOUN	obj	résoudre
suivant	ADJ	amod	problème
,	PUNCT	punct	proposa
dans	ADP	case	but
le	DET	det	but
but	NOUN	obl:mod	proposa
de	ADP	mark	agréable
lui	PRON	iobj	agréable
être	AUX	cop	agréable
agréable	ADJ	amod	but
:	PUNCT	punct	proposa
Étant	VERB	mark	donné
donné	VERB	advcl	proposa
le	DET	det	nombre
nombre	NOUN	obj	donné
de	ADP	case	milles
milles	NOUN	nmod	nombre
parcourus	NOUN	acl	milles
par	ADP	case	docteur
le	DET	det	docteur
docteur	NOUN	obl:agent	donné
autour	ADV	advmod	docteur
du	ADP	case	monde
monde	NOUN	dep	autour
,	PUNCT	punct	proposa
combien	ADV	advmod	fait
sa	DET	det	tête
tête	NOUN	nsubj	fait
en	PRON	iobj	fait
a	AUX	aux:tense	fait
-t	PRON	expl:subj	fait
-elle	PRON	expl:comp	fait
fait	VERB	ccomp	proposa
de	ADP	case	pieds
plus	ADV	fixed	de
que	SCONJ	fixed	de
ses	DET	det	pieds
pieds	NOUN	obj	fait
,	PUNCT	punct	fait
par	ADP	case	suite
suite	NOUN	obl:mod	fait
de	ADP	case	différence
la	DET	det	différence
différence	NOUN	nmod	suite
des	ADP	case	rayons
rayons	NOUN	nmod	différence
?	PUNCT	punct	proposa
Ou	CCONJ	cc	connu
bien	ADV	advmod	connu
,	PUNCT	punct	connu
étant	AUX	aux:pass	connu
connu	VERB	ROOT	connu
ce	DET	det	nombre
nombre	NOUN	obj	connu
de	ADP	case	milles
milles	NOUN	nmod	nombre
parcourus	NOUN	acl	milles
par	ADP	case	pieds
les	DET	det	pieds
pieds	NOUN	obl:agent	connu
et	CCONJ	cc	tête
par	ADP	case	tête
la	DET	det	tête
tête	NOUN	conj	pieds
du	ADP	case	docteur
docteur	NOUN	nmod	tête
,	PUNCT	punct	calculer
calculer	VERB	conj	connu
sa	DET	det	taille
taille	NOUN	obj	calculer
exacte	ADJ	amod	taille
à	ADP	case	ligne
une	DET	det	ligne
ligne	NOUN	nmod	taille
près	ADV	amod	taille
?	PUNCT	punct	connu
Mais	CCONJ	cc	tenait
