Text	POS	Dep	Head
Sarrasin	PROPN	flat:name	Isidore
.	PUNCT	punct	disons
»	PUNCT	ROOT	»
Mr.	PROPN	nsubj	tira
Sharp	PROPN	flat:name	Mr.
tira	VERB	ROOT	tira
un	DET	det	calepin
calepin	NOUN	obj	tira
de	ADP	case	poche
sa	DET	det	poche
poche	NOUN	nmod	calepin
,	PUNCT	punct	consulta
le	DET	det	consulta
consulta	NOUN	conj	poche
et	CCONJ	cc	reprit
reprit	VERB	conj	poche
:	PUNCT	punct	tira
«	ADJ	ROOT	«
Isidore	PROPN	ROOT	Isidore
Sarrasin	PROPN	flat:name	Isidore
est	AUX	aux:tense	mort
mort	VERB	ROOT	mort
à	ADP	case	Paris
Paris	PROPN	obl:arg	mort
en	ADP	case	1857
1857	NUM	obl:mod	mort
,	PUNCT	punct	mort
VIème	ADJ	amod	arrondissement
arrondissement	NOUN	obl:mod	mort
,	PUNCT	punct	mort
rue	NOUN	obl:mod	mort
Taranne	ADJ	amod	rue
,	PUNCT	punct	mort
numéro	NOUN	parataxis	mort
54	NUM	nummod	numéro
,	PUNCT	punct	hôtel
hôtel	NOUN	conj	numéro
des	ADP	case	Ecoles
Ecoles	PROPN	nmod	hôtel
,	PUNCT	punct	démoli
actuellement	ADV	advmod	démoli
démoli	VERB	conj	numéro
.	PUNCT	punct	mort
--	PUNCT	punct	dit
En	ADP	case	effet
effet	NOUN	obl:mod	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
le	DET	det	docteur
docteur	NOUN	obj	dit
,	PUNCT	punct	dit
de	ADP	case	surpris
plus	ADV	fixed	de
en	ADP	fixed	de
plus	ADV	advmod	surpris
surpris	NOUN	xcomp	dit
.	PUNCT	punct	dit
Mais	CCONJ	cc	voudriez
voudriez	VERB	ROOT	voudriez
-vous	PRON	nsubj	voudriez
m'	PRON	obj	expliquer
expliquer	VERB	xcomp	voudriez
?	PUNCT	punct	voudriez
...	PUNCT	ROOT	...
--	PUNCT	punct	Julie
Le	DET	det	nom
nom	NOUN	nsubj:pass	Julie
de	ADP	case	mère
sa	DET	det	mère
mère	NOUN	nmod	nom
était	AUX	cop	Julie
Julie	PROPN	ROOT	Julie
Langévol	PROPN	flat:name	Julie
,	PUNCT	punct	Julie
poursuivit	VERB	parataxis	Julie
Mr.	PROPN	obj	poursuivit
Sharp	PROPN	flat:name	Mr.
,	PUNCT	punct	poursuivit
imperturbable	ADJ	amod	Julie
.	PUNCT	punct	Julie
Elle	PRON	nsubj	originaire
était	AUX	cop	originaire
originaire	ADJ	ROOT	originaire
de	ADP	case	Bar-le-Duc
Bar-le-Duc	PROPN	obl:arg	originaire
,	PUNCT	punct	Bar-le-Duc
fille	NOUN	appos	Bar-le-Duc
de	ADP	case	Bénédict
Bénédict	PROPN	nmod	fille
Langévol	PROPN	flat:name	Bénédict
,	PUNCT	punct	Bar-le-Duc
demeurant	VERB	acl	Bar-le-Duc
impasse	NOUN	obj	demeurant
Loriol	PROPN	obj	demeurant
mort	NOUN	ROOT	mort
en	ADP	case	1812
1812	NUM	ROOT	1812
,	PUNCT	punct	appert
ainsi	ADV	cc	appert
qu'	SCONJ	fixed	ainsi
il	PRON	nsubj	appert
appert	VERB	ROOT	appert
des	ADP	case	registres
registres	NOUN	obj	appert
de	ADP	case	municipalité
la	DET	det	municipalité
municipalité	NOUN	nmod	registres
de	ADP	case	ville
ladite	DET	det	ville
ville	NOUN	nmod	municipalité
...	PUNCT	punct	appert
Ces	DET	det	registres
registres	NOUN	nsubj	institution
sont	AUX	cop	institution
une	DET	det	institution
institution	NOUN	ROOT	institution
bien	ADV	advmod	précieuse
précieuse	ADJ	amod	institution
,	PUNCT	punct	monsieur
monsieur	NOUN	conj	institution
,	PUNCT	punct	institution
bien	ADV	advmod	précieuse
précieuse	ADJ	amod	institution
!	PUNCT	punct	institution
...	PUNCT	punct	institution
Hem	NOUN	ROOT	Hem
!	PUNCT	punct	Hem
...	PUNCT	punct	hem
hem	NOUN	ROOT	hem
!	PUNCT	punct	hem
...	PUNCT	punct	hem
et	CCONJ	cc	soeur
soeur	NOUN	conj	hem
de	ADP	case	Jean-Jacques
Jean-Jacques	PROPN	nmod	soeur
Langévol	PROPN	flat:name	Jean-Jacques
,	PUNCT	punct	Jean-Jacques
tambour	NOUN	appos	Jean-Jacques
-	PROPN	flat:name	Jean-Jacques
major	NOUN	nmod	Jean-Jacques
au	ADP	case	léger
36ème	ADJ	amod	léger
léger	ADJ	obl:arg	soeur
...	PUNCT	punct	hem
--	PUNCT	nsubj	avoue
Je	PRON	nsubj	avoue
vous	PRON	iobj	avoue
avoue	VERB	advcl	dit
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
ici	ADV	dep	dit
le	DET	det	docteur
docteur	NOUN	obj	dit
Sarrasin	PROPN	flat:name	docteur
,	PUNCT	punct	docteur
émerveillé	VERB	acl	docteur
par	ADP	case	connaissance
cette	DET	det	connaissance
connaissance	NOUN	obl:agent	émerveillé
approfondie	VERB	ccomp	dit
de	ADP	case	généalogie
sa	DET	det	généalogie
généalogie	NOUN	obl:arg	approfondie
,	PUNCT	punct	dit
que	SCONJ	mark	paraissez
vous	PRON	nsubj	paraissez
paraissez	VERB	advmod	points
sur	ADP	case	points
ces	DET	det	points
divers	ADJ	amod	points
points	NOUN	dep	dit
mieux	ADV	advmod	informé
informé	VERB	xcomp	dit
que	SCONJ	mark	moi
moi	PRON	dep	informé
.	PUNCT	punct	dit
Il	PRON	expl:subj	vrai
est	VERB	cop	vrai
vrai	ADJ	ROOT	vrai
que	SCONJ	mark	Langévol
le	DET	det	nom
nom	NOUN	nsubj	Langévol
de	ADP	case	famille
famille	NOUN	nmod	nom
de	ADP	case	grand-mère
ma	DET	det	grand-mère
grand-mère	NOUN	nmod	nom
était	AUX	cop	Langévol
Langévol	PROPN	ccomp	vrai
,	PUNCT	punct	Langévol
mais	CCONJ	cc	ce
c'	PRON	nsubj	ce
est	AUX	cop	ce
tout	ADJ	amod	ce
ce	PRON	conj	Langévol
que	PRON	obj	sais
je	PRON	nsubj	sais
sais	VERB	acl:relcl	ce
d'	ADP	case	elle
elle	PRON	obl:arg	sais
.	PUNCT	punct	vrai
--	PUNCT	punct	quitta
Elle	PRON	nsubj	quitta
quitta	PROPN	ROOT	quitta
vers	ADP	case	1807
1807	NUM	obl:mod	quitta
la	DET	det	ville
ville	NOUN	obj	quitta
de	ADP	case	Bar-le-Duc
Bar-le-Duc	PROPN	nmod	ville
avec	ADP	case	grand-père
votre	DET	det	grand-père
grand-père	NOUN	obl:mod	quitta
,	PUNCT	punct	grand-père
Jean	PROPN	appos	grand-père
Sarrasin	PROPN	flat:name	Jean
,	PUNCT	punct	grand-père
qu'	PRON	obj	épousé
elle	PRON	nsubj	épousé
avait	AUX	aux:tense	épousé
épousé	VERB	acl:relcl	grand-père
en	ADP	case	1799
1799	NUM	obl:mod	épousé
.	PUNCT	punct	quitta
Tous	ADJ	amod	deux
deux	PRON	nummod	allèrent
allèrent	ADV	ROOT	allèrent
s'	PRON	obj	établir
établir	VERB	xcomp	allèrent
à	ADP	case	Melun
Melun	PROPN	obl:arg	établir
comme	ADP	case	ferblantiers
ferblantiers	NOUN	obl:arg	établir
et	CCONJ	cc	restèrent
y	PRON	iobj	restèrent
restèrent	ADV	conj	établir
jusqu'	ADP	case	1811
en	ADP	case	1811
1811	NUM	obl:mod	restèrent
,	PUNCT	punct	date
date	NOUN	conj	allèrent
de	ADP	case	mort
la	DET	det	mort
mort	NOUN	nmod	date
de	ADP	case	Julie
Julie	PROPN	nmod	mort
Langévol	PROPN	flat:name	Julie
,	PUNCT	punct	date
femme	NOUN	nmod	date
Sarrasin	PROPN	flat:name	femme
.	PUNCT	punct	allèrent
De	ADP	case	mariage
leur	DET	det	mariage
mariage	NOUN	obl:mod	avait
,	PUNCT	punct	avait
il	PRON	expl:subj	avait
n'	ADV	advmod	avait
y	PRON	expl:comp	avait
avait	VERB	ROOT	avait
qu'	SCONJ	mark	enfant
un	DET	det	enfant
enfant	NOUN	ccomp	avait
,	PUNCT	punct	enfant
Isidore	PROPN	appos	enfant
Sarrasin	PROPN	flat:name	Isidore
,	PUNCT	punct	Isidore
votre	DET	det	père
père	NOUN	appos	Isidore
.	PUNCT	punct	avait
A	AUX	dep	dater
dater	VERB	advcl	perdu
de	ADP	case	moment
ce	DET	det	moment
moment	NOUN	obl:mod	dater
,	PUNCT	punct	perdu
le	DET	det	fil
fil	NOUN	nsubj	perdu
est	AUX	aux:pass	perdu
perdu	VERB	ROOT	perdu
,	PUNCT	punct	perdu
sauf	ADP	case	date
pour	ADP	case	date
la	DET	det	date
date	NOUN	obl:mod	perdu
de	ADP	case	mort
la	DET	det	mort
mort	NOUN	nmod	date
d'	ADP	case	icelui
icelui	NOUN	nmod	mort
,	PUNCT	punct	date
retrouvée	VERB	acl	date
à	ADP	case	Paris
Paris	PROPN	obl:arg	retrouvée
...	PUNCT	punct	perdu
--	PUNCT	punct	rattacher
Je	PRON	nsubj	rattacher
puis	AUX	aux:tense	rattacher
rattacher	VERB	advcl	dit
ce	DET	det	fil
fil	NOUN	obj	rattacher
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
le	DET	det	docteur
docteur	NOUN	obj	dit
,	PUNCT	punct	dit
entraîné	VERB	advcl	dit
malgré	ADP	case	lui
lui	PRON	obl:mod	entraîné
par	ADP	case	précision
cette	DET	det	précision
précision	NOUN	obl:agent	entraîné
toute	ADJ	det	mathématique
mathématique	NOUN	nmod	précision
.	PUNCT	punct	dit
Mon	DET	det	grand-père
grand-père	NOUN	nsubj	vint
vint	VERB	ROOT	vint
s'	PRON	expl:comp	établir
établir	VERB	xcomp	vint
à	ADP	case	Paris
Paris	PROPN	obl:arg	établir
pour	ADP	case	éducation
l'	DET	det	éducation
éducation	NOUN	obl:mod	établir
de	ADP	case	fils
son	DET	det	fils
fils	NOUN	nmod	éducation
,	PUNCT	punct	établir
qui	PRON	nsubj	destinait
se	PRON	expl:comp	destinait
destinait	VERB	ccomp	établir
à	ADP	case	carrière
la	DET	det	carrière
carrière	NOUN	obl:arg	destinait
médicale	ADJ	amod	carrière
.	PUNCT	punct	vint
Il	PRON	expl:subj	mourut
mourut	PROPN	ROOT	mourut
,	PUNCT	punct	mourut
en	ADP	case	1832
1832	NUM	obl:mod	mourut
,	PUNCT	punct	mourut
à	ADP	case	Palaiseau
Palaiseau	PROPN	obl:mod	mourut
,	PUNCT	punct	Palaiseau
près	ADV	advmod	Versailles
Versailles	PROPN	conj	Palaiseau
,	PUNCT	punct	mourut
où	PRON	iobj	exerçait
mon	DET	det	père
père	NOUN	nsubj	exerçait
exerçait	VERB	acl:relcl	mourut
sa	DET	det	profession
profession	NOUN	obj	exerçait
et	CCONJ	cc	né
où	PRON	iobj	né
je	PRON	nsubj	né
suis	AUX	aux:pass	né
né	VERB	conj	exerçait
moi	PRON	obl:mod	né
-	NOUN	obl:mod	né
même	ADV	advmod	né
en	ADP	case	1822
1822	NUM	obl:mod	né
.	PUNCT	punct	mourut
--	PUNCT	punct	homme
Vous	PRON	nsubj	homme
êtes	AUX	cop	homme
mon	DET	det	homme
homme	NOUN	ROOT	homme
,	PUNCT	punct	homme
reprit	VERB	parataxis	homme
Mr.	PROPN	nsubj	reprit
Sharp	PROPN	flat:name	Mr.
.	PUNCT	punct	homme
Pas	ADV	ROOT	Pas
de	DET	det	frères
frères	NOUN	obl:arg	Pas
ni	CCONJ	cc	soeurs
de	ADP	case	soeurs
soeurs	NOUN	conj	frères
?	PUNCT	punct	Pas
...	PUNCT	ROOT	...
--	PUNCT	ROOT	--
Non	ADV	ROOT	Non
!	PUNCT	punct	Non
j'	PRON	nsubj	fils
étais	AUX	cop	fils
fils	NOUN	ROOT	fils
unique	ADJ	amod	fils
,	PUNCT	punct	fils
et	CCONJ	cc	morte
ma	DET	det	mère
mère	NOUN	nsubj	morte
est	AUX	cop	morte
morte	ADV	conj	fils
deux	NUM	nummod	ans
ans	NOUN	nmod	naissance
après	ADP	case	naissance
ma	DET	det	naissance
naissance	NOUN	obl:mod	morte
...	PUNCT	punct	fils
Mais	CCONJ	cc	direz
enfin	ADV	advmod	direz
,	PUNCT	punct	direz
monsieur	NOUN	obl:mod	direz
,	PUNCT	punct	direz
me	PRON	iobj	direz
direz	VERB	ROOT	direz
vous	PRON	obj	direz
?	PUNCT	punct	direz
...	PUNCT	ROOT	...
»	PUNCT	punct	...
Mr.	PROPN	nsubj	leva
Sharp	PROPN	flat:name	Mr.
se	PRON	expl:comp	leva
leva	VERB	ROOT	leva
.	PUNCT	punct	leva
«	NOUN	ROOT	«
Sir	NOUN	det	Bryah
Bryah	PROPN	ROOT	Bryah
Jowahir	PROPN	flat:name	Bryah
Mothooranath	PROPN	flat:name	Jowahir
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
-il	PRON	nsubj	dit
,	PUNCT	punct	dit
en	ADP	mark	prononçant
prononçant	VERB	advcl	dit
ces	DET	det	noms
noms	NOUN	obj	prononçant
avec	ADP	case	respect
le	DET	det	respect
respect	NOUN	obl:mod	prononçant
que	SCONJ	mark	professe
tout	DET	det	Anglais
Anglais	NOUN	nsubj	professe
professe	ADJ	acl:relcl	respect
pour	ADP	case	titres
les	DET	det	titres
titres	NOUN	obl:mod	heureux
nobiliaires	ADJ	amod	titres
,	PUNCT	punct	heureux
je	PRON	nsubj	heureux
suis	AUX	cop	heureux
heureux	ADJ	obj	professe
de	ADP	mark	avoir
vous	PRON	iobj	avoir
avoir	AUX	aux:tense	découvert
découvert	NOUN	xcomp	heureux
et	CCONJ	cc	premier
d'	ADP	mark	premier
être	AUX	cop	premier
le	DET	det	premier
premier	ADJ	conj	heureux
à	ADP	mark	présenter
vous	PRON	iobj	présenter
présenter	VERB	acl	premier
mes	DET	det	hommages
hommages	NOUN	obj	présenter
!	PUNCT	punct	dit
»	PUNCT	ROOT	»
«	VERB	ROOT	«
Cet	DET	det	homme
homme	NOUN	nsubj:pass	aliéné
est	AUX	aux:pass	aliéné
aliéné	VERB	ROOT	aliéné
,	PUNCT	punct	aliéné
pensa	VERB	advcl	aliéné
le	DET	det	docteur
docteur	NOUN	obj	pensa
.	PUNCT	punct	aliéné
C'	PRON	nsubj	fréquent
est	AUX	cop	fréquent
assez	ADV	advmod	fréquent
fréquent	ADJ	ROOT	fréquent
chez	ADP	case	têtes
les	DET	det	têtes
"	PUNCT	punct	têtes
têtes	NOUN	obl:mod	fréquent
de	ADP	case	mort
mort	NOUN	nmod	têtes
"	PUNCT	punct	têtes
.	PUNCT	punct	fréquent
»	PUNCT	ROOT	»
Le	DET	det	solicitor
solicitor	NOUN	ROOT	solicitor
lut	DET	det	diagnostic
ce	DET	det	diagnostic
diagnostic	NOUN	acl:relcl	solicitor
dans	ADP	case	yeux
ses	DET	det	yeux
yeux	NOUN	nmod	diagnostic
.	PUNCT	punct	solicitor
«	NOUN	ROOT	«
Je	PRON	nsubj	fou
ne	ADV	advmod	fou
suis	AUX	cop	fou
pas	ADV	advmod	fou
fou	VERB	ROOT	fou
le	DET	det	moins
moins	ADV	obj	fou
du	ADP	case	monde
monde	NOUN	obl:arg	fou
,	PUNCT	punct	répondit
répondit	NOUN	parataxis	fou
-il	PRON	nsubj	répondit
avec	ADP	case	calme
calme	PROPN	nmod	répondit
.	PUNCT	punct	fou
Vous	PRON	nsubj	êtes
êtes	AUX	ROOT	êtes
,	PUNCT	punct	êtes
à	ADP	case	heure
l'	DET	det	heure
heure	NOUN	obl:mod	concédé
actuelle	ADJ	amod	heure
,	PUNCT	punct	concédé
le	DET	det	héritier
seul	ADJ	amod	héritier
héritier	NOUN	dep	,
connu	VERB	acl	héritier
du	ADP	case	titre
titre	NOUN	nmod	héritier
de	ADP	case	baronnet
baronnet	NOUN	nmod	titre
,	PUNCT	punct	concédé
concédé	VERB	advcl	êtes
,	PUNCT	punct	concédé
sur	ADP	case	présentation
la	DET	det	présentation
présentation	NOUN	obl:mod	concédé
du	ADP	case	gouverneur
gouverneur	NOUN	nmod	présentation
général	ADJ	amod	gouverneur
de	ADP	case	province
la	DET	det	province
province	NOUN	nmod	gouverneur
de	ADP	case	Bengale
Bengale	PROPN	nmod	province
,	PUNCT	punct	présentation
à	ADP	case	Jean-Jacques
Jean-Jacques	PROPN	obl:arg	concédé
Langévol	PROPN	flat:name	Jean-Jacques
,	PUNCT	punct	Jean-Jacques
naturalisé	VERB	amod	sujet
sujet	NOUN	nmod	Jean-Jacques
anglais	VERB	acl	Jean-Jacques
en	ADP	case	1819
1819	NUM	obl:mod	anglais
,	PUNCT	punct	Jean-Jacques
veuf	NOUN	obl:mod	concédé
de	ADP	case	Bégum
la	DET	det	Bégum
Bégum	NOUN	obl:agent	veuf
Gokool	PROPN	flat:name	Bégum
,	PUNCT	punct	veuf
usufruitier	ADV	advmod	veuf
de	ADP	case	biens
ses	DET	det	biens
biens	NOUN	nmod	usufruitier
,	PUNCT	punct	veuf
et	CCONJ	cc	décédé
décédé	VERB	conj	veuf
en	ADP	case	1841
1841	NUM	obl:mod	décédé
,	PUNCT	punct	concédé
ne	ADV	advmod	laissant
laissant	VERB	advcl	concédé
qu'	SCONJ	mark	idiot
un	DET	det	fils
fils	NOUN	nsubj	idiot
,	PUNCT	punct	mort
lequel	PRON	nsubj	mort
est	AUX	aux:tense	mort
mort	VERB	advmod	idiot
idiot	ADJ	ccomp	laissant
et	CCONJ	cc	postérité
sans	ADP	case	postérité
postérité	NOUN	conj	idiot
,	PUNCT	punct	incapable
incapable	ADJ	amod	postérité
et	CCONJ	cc	intestat
intestat	ADJ	conj	postérité
,	PUNCT	punct	idiot
en	ADP	case	1869
1869	NUM	obl:mod	idiot
.	PUNCT	punct	êtes
La	DET	det	succession
succession	NOUN	nsubj	élevait
s'	PRON	expl:comp	élevait
élevait	VERB	advcl	ans
,	PUNCT	punct	ans
il	PRON	case	ans
y	PRON	fixed	il
a	VERB	fixed	il
trente	NUM	nummod	ans
ans	NOUN	ROOT	ans
,	PUNCT	punct	ans
à	ADP	case	millions
environ	ADV	advmod	millions
cinq	NUM	nummod	millions
millions	NOUN	obl:arg	ans
de	ADP	case	livres
livres	NOUN	nmod	millions
sterling	ADJ	amod	livres
.	PUNCT	punct	ans
Elle	PRON	nsubj:pass	restée
est	AUX	aux:pass	restée
restée	VERB	ROOT	restée
sous	ADP	case	séquestre
séquestre	NOUN	obl:arg	restée
et	CCONJ	cc	tutelle
tutelle	NOUN	conj	séquestre
,	PUNCT	punct	restée
et	CCONJ	cc	capitalisés
les	DET	det	intérêts
intérêts	NOUN	nsubj:pass	capitalisés
en	PRON	iobj	capitalisés
ont	AUX	aux:tense	capitalisés
été	AUX	aux:pass	capitalisés
capitalisés	VERB	conj	restée
presque	ADV	advmod	intégralement
intégralement	ADJ	advmod	capitalisés
pendant	ADP	case	vie
la	DET	det	vie
vie	NOUN	obl:mod	capitalisés
du	ADP	case	fils
fils	NOUN	nmod	vie
imbécile	ADJ	amod	fils
de	ADP	case	Jean-Jacques
Jean-Jacques	PROPN	nmod	fils
Langévol	PROPN	flat:name	Jean-Jacques
.	PUNCT	punct	restée
Cette	DET	det	succession
succession	NOUN	nsubj:pass	évaluée
a	AUX	aux:tense	évaluée
été	AUX	aux:pass	évaluée
évaluée	VERB	ROOT	évaluée
en	ADP	case	1870
1870	NUM	obl:mod	évaluée
au	ADP	case	chiffre
chiffre	NOUN	obl:arg	évaluée
rond	VERB	acl	chiffre
de	ADP	case	millions
vingt	NUM	fixed	de
et	CCONJ	cc	millions
un	DET	det	millions
millions	NOUN	conj	de
de	ADP	case	livres
livres	NOUN	nmod	millions
sterling	ADJ	amod	livres
,	PUNCT	punct	millions
soit	ADV	advmod	millions
cinq	NUM	nummod	millions
cent	NUM	nmod	cinq
vingt-cinq	NUM	nummod	millions
millions	NOUN	obl:mod	évaluée
de	ADP	case	francs
francs	NOUN	nmod	millions
.	PUNCT	punct	évaluée
En	ADP	case	exécution
exécution	NOUN	nsubj:pass	vendus
d'	ADP	case	jugement
un	DET	det	jugement
jugement	NOUN	nmod	exécution
du	ADP	case	tribunal
tribunal	NOUN	nmod	jugement
d'	ADP	case	Agra
Agra	PROPN	nmod	tribunal
,	PUNCT	punct	tribunal
confirmé	VERB	acl	tribunal
par	ADP	case	cour
la	DET	det	cour
cour	NOUN	obl:agent	confirmé
de	ADP	case	Delhi
Delhi	PROPN	nmod	cour
,	PUNCT	punct	cour
homologué	VERB	acl	cour
par	ADP	case	Conseil
le	DET	det	Conseil
Conseil	NOUN	obl:agent	homologué
privé	ADJ	amod	Conseil
,	PUNCT	punct	Conseil
les	DET	det	biens
biens	NOUN	appos	Conseil
immeubles	ADJ	amod	biens
et	CCONJ	cc	mobiliers
mobiliers	NOUN	conj	biens
ont	AUX	aux:tense	vendus
été	AUX	aux:pass	vendus
vendus	VERB	ROOT	vendus
,	PUNCT	punct	vendus
les	DET	det	valeurs
valeurs	NOUN	obl:mod	vendus
réalisées	VERB	amod	valeurs
,	PUNCT	punct	vendus
et	CCONJ	cc	placé
le	DET	det	total
total	NOUN	nsubj:pass	placé
a	AUX	aux:tense	placé
été	AUX	aux:pass	placé
placé	VERB	conj	vendus
en	ADP	case	dépôt
dépôt	NOUN	obl:arg	placé
à	ADP	case	Banque
la	DET	det	Banque
Banque	NOUN	obl:arg	placé
d'	ADP	case	Angleterre
Angleterre	PROPN	nmod	Banque
.	PUNCT	punct	vendus
Il	PRON	expl:subj	vingt-sept
est	AUX	cop	vingt-sept
actuellement	ADV	advmod	vingt-sept
de	ADP	case	vingt-sept
cinq	NUM	nummod	vingt-sept
cent	NUM	nummod	vingt-sept
vingt-sept	NOUN	nummod	millions
millions	NOUN	ROOT	millions
de	ADP	case	francs
francs	NOUN	nmod	millions
,	PUNCT	punct	millions
que	SCONJ	mark	pourrez
vous	PRON	nsubj	pourrez
pourrez	VERB	acl:relcl	millions
retirer	VERB	xcomp	pourrez
avec	ADP	case	chèque
un	DET	det	chèque
simple	ADJ	amod	chèque
chèque	NOUN	obl:arg	retirer
,	PUNCT	punct	millions
aussitôt	ADV	advmod	fait
après	ADP	mark	fait
avoir	AUX	aux:tense	fait
fait	VERB	ROOT	fait
vos	DET	det	preuves
preuves	NOUN	obj	fait
généalogiques	ADJ	amod	preuves
en	ADP	case	cour
cour	NOUN	obl:mod	fait
de	ADP	case	chancellerie
chancellerie	NOUN	nmod	cour
,	PUNCT	punct	fait
et	CCONJ	cc	offre
sur	ADP	case	lesquels
lesquels	PRON	dep	offre
je	PRON	nsubj	offre
m'	PRON	iobj	offre
offre	VERB	conj	fait
dès	ADP	advmod	offre
aujourd'hui	ADV	fixed	dès
à	ADP	mark	avancer
vous	PRON	obj	avancer
faire	AUX	dep	avancer
avancer	VERB	xcomp	offre
par	ADP	case	M.
M.	NOUN	obl:agent	avancer
Trollop	PROPN	flat:name	M.
,	PUNCT	punct	Smith
Smith	PROPN	conj	avancer
&	CCONJ	cc	Co
Co	PROPN	conj	avancer
.	PUNCT	punct	fait
,	PUNCT	punct	acompte
banquiers	NOUN	nsubj	acompte
,	PUNCT	punct	acompte
n'	ADV	advmod	acompte
importe	VERB	fixed	n'
quel	DET	det	acompte
acompte	NOUN	ROOT	acompte
à	ADP	mark	valoir
valoir	VERB	nmod	acompte
...	PUNCT	punct	acompte
»	PUNCT	ROOT	»
Le	DET	det	docteur
docteur	NOUN	nsubj:pass	pétrifié
Sarrasin	PROPN	flat:name	docteur
était	AUX	aux:pass	pétrifié
pétrifié	VERB	ROOT	pétrifié
.	PUNCT	punct	pétrifié
Il	PRON	nsubj	resta
resta	VERB	ROOT	resta
un	DET	det	instant
instant	NOUN	obj	resta
sans	ADP	mark	trouver
trouver	VERB	advcl	resta
un	DET	det	mot
mot	NOUN	obj	trouver
à	ADP	mark	dire
dire	VERB	xcomp	trouver
.	PUNCT	punct	resta
Puis	CCONJ	cc	mordu
,	PUNCT	punct	mordu
mordu	VERB	ROOT	mordu
par	ADP	case	remords
un	DET	det	remords
remords	NOUN	obl:agent	mordu
d'	ADP	case	esprit
esprit	NOUN	nmod	remords
critique	ADJ	amod	esprit
et	CCONJ	cc	pouvant
ne	ADV	advmod	pouvant
pouvant	VERB	advcl	écria
accepter	VERB	xcomp	pouvant
comme	ADP	mark	expérimental
fait	NOUN	amod	expérimental
expérimental	ADJ	xcomp	pouvant
ce	DET	det	rêve
rêve	NOUN	obj	pouvant
des	ADP	case	Mille
Mille	PROPN	nmod	rêve
et	CCONJ	cc	nuits
une	DET	det	nuits
nuits	NOUN	conj	rêve
,	PUNCT	punct	écria
il	PRON	expl:subj	écria
s'	PRON	expl:comp	écria
écria	VERB	xcomp	mordu
:	PUNCT	punct	écria
«	ADJ	ROOT	«
Mais	CCONJ	cc	vous
,	PUNCT	punct	vous
au	ADP	case	bout
bout	NOUN	obl:mod	me
du	ADP	case	compte
compte	NOUN	nmod	bout
,	PUNCT	punct	monsieur
monsieur	NOUN	conj	bout
,	PUNCT	punct	bout
quelles	DET	det	preuves
preuves	NOUN	dep	,
me	PRON	nmod	donnerez-
donnerez-	PUNCT	dep	vous
vous	PRON	ROOT	vous
de	ADP	case	histoire
cette	DET	det	histoire
histoire	NOUN	nmod	vous
,	PUNCT	punct	vous
et	CCONJ	cc	conduit
comment	ADV	advmod	conduit
avez	AUX	aux:tense	conduit
-vous	PRON	dep	avez
été	AUX	aux:pass	conduit
conduit	VERB	conj	vous
à	ADP	mark	découvrir
me	PRON	iobj	découvrir
découvrir	VERB	xcomp	conduit
?	PUNCT	punct	vous
--	PUNCT	punct	ici
Les	DET	det	preuves
preuves	NOUN	nsubj:pass	ici
sont	AUX	aux:pass	ici
ici	ADV	ROOT	ici
,	PUNCT	punct	répondit
répondit	NOUN	dep	ici
Mr.	PROPN	nsubj	répondit
Sharp	PROPN	flat:name	Mr.
,	PUNCT	punct	répondit
en	ADP	mark	tapant
tapant	VERB	advcl	répondit
sur	ADP	case	sac
le	DET	det	sac
sac	NOUN	obl:arg	tapant
de	ADP	case	cuir
cuir	NOUN	nmod	sac
verni	ADJ	amod	sac
.	PUNCT	punct	ici
Quant	ADV	case	manière
à	ADP	fixed	Quant
la	DET	det	manière
manière	NOUN	obl:mod	naturelle
dont	PRON	nmod	trouvé
je	PRON	nsubj	trouvé
vous	PRON	iobj	trouvé
ai	AUX	aux:tense	trouvé
trouvé	VERB	advcl	naturelle
,	PUNCT	punct	naturelle
elle	PRON	nsubj	naturelle
est	AUX	cop	naturelle
fort	ADV	advmod	naturelle
naturelle	ADJ	ROOT	naturelle
.	PUNCT	punct	naturelle
Il	PRON	case	ans
y	PRON	fixed	Il
a	VERB	fixed	Il
cinq	NUM	nummod	ans
ans	NOUN	ROOT	ans
que	SCONJ	mark	cherche
je	PRON	nsubj	cherche
vous	PRON	iobj	cherche
cherche	VERB	acl:relcl	ans
.	PUNCT	punct	ans
L'	DET	det	invention
invention	NOUN	nsubj	spécialité
des	ADP	case	proches
proches	NOUN	nmod	invention
,	PUNCT	punct	proches
ou	CCONJ	cc	«
«	NUM	conj	proches
next	ADJ	amod	«
of	X	dep	kin
kin	X	dep	«
»	PUNCT	punct	invention
,	PUNCT	punct	invention
comme	SCONJ	mark	disons
nous	PRON	nsubj	disons
disons	VERB	acl	invention
en	ADP	case	droit
droit	NOUN	obl:mod	disons
anglais	ADJ	obl:mod	disons
,	PUNCT	punct	invention
pour	ADP	case	successions
les	DET	det	successions
nombreuses	ADJ	amod	successions
successions	NOUN	nmod	invention
en	ADP	case	déshérence
déshérence	NOUN	nmod	successions
qui	PRON	nsubj:pass	enregistrées
sont	AUX	aux:pass	enregistrées
enregistrées	VERB	acl:relcl	déshérence
tous	ADJ	amod	ans
