Text	POS	Dep	Head
il	PRON	nsubj	gagnait
gagnait	VERB	ROOT	gagnait
souvent	ADV	advmod	gagnait
,	PUNCT	punct	gagnait
mais	CCONJ	cc	entraient
ses	DET	det	gains
gains	NOUN	nsubj	entraient
n'	ADV	advmod	entraient
entraient	VERB	conj	gagnait
jamais	ADV	advmod	entraient
dans	ADP	case	bourse
sa	DET	det	bourse
bourse	NOUN	obl:arg	entraient
et	CCONJ	cc	figuraient
figuraient	NOUN	conj	bourse
pour	ADP	case	somme
une	DET	det	somme
somme	NOUN	obl:mod	entraient
importante	ADJ	amod	somme
à	ADP	case	budget
son	DET	det	budget
budget	NOUN	nmod	somme
de	ADP	case	charité
charité	NOUN	nmod	budget
.	PUNCT	punct	gagnait
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	faut
,	PUNCT	punct	faut
il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
le	PRON	obj	remarquer
remarquer	VERB	xcomp	faut
,	PUNCT	punct	Mr.
Mr.	PROPN	nsubj	jouait
Fogg	PROPN	flat:name	Mr.
jouait	VERB	ccomp	faut
évidemment	ADV	advmod	jouait
pour	ADP	mark	jouer
jouer	VERB	xcomp	jouait
,	PUNCT	punct	jouer
non	ADV	advmod	gagner
pour	ADP	case	gagner
gagner	VERB	obl:mod	jouer
.	PUNCT	punct	faut
Le	DET	det	jeu
jeu	NOUN	nsubj	combat
était	AUX	cop	combat
pour	ADP	case	lui
lui	PRON	nmod	combat
un	DET	det	combat
combat	NOUN	ROOT	combat
,	PUNCT	punct	combat
une	DET	det	lutte
lutte	NOUN	appos	combat
contre	ADP	case	difficulté
une	DET	det	difficulté
difficulté	NOUN	nmod	lutte
,	PUNCT	punct	lutte
mais	CCONJ	cc	lutte
une	DET	det	lutte
lutte	NOUN	conj	lutte
sans	ADP	case	mouvement
mouvement	ADV	nmod	lutte
,	PUNCT	punct	lutte
sans	ADP	case	déplacement
déplacement	NOUN	advcl	lutte
,	PUNCT	punct	lutte
sans	ADP	case	fatigue
fatigue	NOUN	nmod	lutte
,	PUNCT	punct	lutte
et	CCONJ	cc	allait
cela	PRON	nsubj	allait
allait	VERB	conj	lutte
à	ADP	case	caractère
son	DET	det	caractère
caractère	NOUN	obl:arg	allait
.	PUNCT	punct	combat
On	PRON	nsubj	connaissait
ne	ADV	advmod	connaissait
connaissait	VERB	ROOT	connaissait
à	ADP	case	Phileas
Phileas	PROPN	obl:arg	connaissait
Fogg	PROPN	flat:name	Phileas
ni	CCONJ	cc	femme
femme	NOUN	conj	Fogg
ni	CCONJ	cc	enfants
enfants	NOUN	conj	femme
,	PUNCT	punct	connaissait
--	PUNCT	punct	connaissait
ce	PRON	nmod	--
qui	PRON	nsubj	peut
peut	VERB	acl:relcl	ce
arriver	VERB	xcomp	peut
aux	ADP	case	gens
gens	NOUN	obl:arg	arriver
les	DET	det	honnêtes
plus	ADV	advmod	honnêtes
honnêtes	ADJ	obj	arriver
,	PUNCT	punct	peut
--	PUNCT	ROOT	--
ni	CCONJ	cc	parents
parents	NOUN	conj	--
ni	CCONJ	cc	amis
amis	NOUN	conj	parents
,	PUNCT	punct	--
--	PUNCT	ROOT	--
ce	PRON	fixed	--
qui	PRON	nsubj	rare
est	AUX	cop	rare
plus	ADV	advmod	rare
rare	VERB	acl:relcl	ce
en	ADP	case	vérité
vérité	NOUN	obl:mod	rare
.	PUNCT	punct	--
Phileas	PROPN	nsubj	vivait
Fogg	PROPN	flat:name	Phileas
vivait	VERB	ROOT	vivait
seul	ADJ	advmod	vivait
dans	ADP	case	maison
sa	DET	det	maison
maison	NOUN	obl:arg	vivait
de	ADP	case	Saville
Saville	PROPN	nmod	maison
-	PROPN	nmod	maison
row	PROPN	nmod	maison
,	PUNCT	punct	maison
où	PRON	iobj	pénétrait
personne	VERB	dep	où
ne	ADV	advmod	pénétrait
pénétrait	VERB	acl:relcl	maison
.	PUNCT	punct	vivait
De	ADP	case	intérieur
son	DET	det	intérieur
intérieur	NOUN	obl:mod	question
,	PUNCT	punct	question
jamais	ADV	advmod	question
il	PRON	expl:subj	question
n'	ADV	advmod	question
était	AUX	cop	question
question	NOUN	ROOT	question
.	PUNCT	punct	question
Un	DET	det	domestique
seul	ADJ	amod	domestique
domestique	NOUN	nsubj	suffisait
suffisait	VERB	ROOT	suffisait
à	ADP	case	servir
le	DET	det	servir
servir	NOUN	xcomp	suffisait
.	PUNCT	punct	suffisait
Déjeunant	NOUN	dep	point
,	PUNCT	punct	point
dînant	VERB	advcl	point
au	ADP	case	club
club	NOUN	obl:arg	dînant
à	ADP	case	heures
des	DET	det	heures
heures	NOUN	nmod	club
chronométriquement	ADV	nmod	heures
déterminées	ADJ	amod	chronométriquement
,	PUNCT	punct	dînant
dans	ADP	case	salle
la	DET	det	salle
même	ADJ	amod	salle
salle	NOUN	obl:mod	dînant
,	PUNCT	punct	salle
à	ADP	case	table
la	DET	det	table
même	ADJ	amod	table
table	NOUN	nmod	salle
,	PUNCT	punct	point
ne	ADV	advmod	traitant
traitant	VERB	aux:tense	point
point	VERB	ROOT	point
ses	DET	det	collègues
collègues	NOUN	obj	point
,	PUNCT	punct	point
n'	ADV	advmod	invitant
invitant	VERB	advcl	point
aucun	DET	det	étranger
étranger	NOUN	obj	invitant
,	PUNCT	punct	rentrait
il	PRON	expl:subj	rentrait
ne	ADV	advmod	rentrait
rentrait	VERB	advcl	point
chez	ADP	case	lui
lui	PRON	obl:mod	rentrait
que	SCONJ	mark	coucher
pour	ADP	mark	coucher
se	PRON	obj	coucher
coucher	VERB	ccomp	rentrait
,	PUNCT	punct	coucher
à	ADP	case	minuit
minuit	NOUN	obl:mod	coucher
précis	ADJ	amod	minuit
,	PUNCT	punct	rentrait
sans	ADP	mark	user
jamais	ADV	advmod	user
user	VERB	advcl	rentrait
de	ADP	case	chambres
ces	DET	det	chambres
chambres	NOUN	obl:arg	user
confortables	ADJ	amod	chambres
que	SCONJ	mark	Reform
le	DET	det	Reform
Reform	PROPN	nmod	chambres
-	NOUN	punct	rentrait
Club	NOUN	obl:mod	rentrait
tient	VERB	advmod	rentrait
à	ADP	case	disposition
la	DET	det	disposition
disposition	NOUN	obl:arg	tient
des	ADP	case	membres
membres	NOUN	nmod	disposition
du	ADP	case	cercle
cercle	NOUN	nmod	membres
.	PUNCT	punct	point
Sur	ADP	case	heures
vingt-quatre	NUM	nummod	heures
heures	NOUN	obl:mod	passait
,	PUNCT	punct	passait
il	PRON	expl:subj	passait
en	PRON	expl:comp	passait
passait	VERB	ROOT	passait
dix	NUM	advmod	passait
à	ADP	case	domicile
son	DET	det	domicile
domicile	NOUN	nmod	dix
,	PUNCT	punct	passait
soit	CCONJ	cc	dormît
qu'	SCONJ	mark	dormît
il	PRON	nsubj	dormît
dormît	VERB	conj	passait
,	PUNCT	punct	dormît
soit	CCONJ	cc	occupât
qu'	SCONJ	mark	occupât
il	PRON	expl:subj	occupât
s'	PRON	expl:comp	occupât
occupât	VERB	conj	dormît
de	ADP	case	toilette
sa	DET	det	toilette
toilette	NOUN	obl:arg	occupât
.	PUNCT	punct	passait
S'	SCONJ	mark	promenait
il	PRON	nsubj	promenait
se	PRON	expl:comp	promenait
promenait	VERB	advcl	invariablement
,	PUNCT	punct	invariablement
c'	PRON	nsubj	invariablement
était	AUX	cop	invariablement
invariablement	ADV	advmod	arrondit
,	PUNCT	punct	invariablement
d'	ADP	case	un
un	DET	advmod	invariablement
pas	ADV	advmod	égal
égal	ADJ	amod	un
,	PUNCT	punct	invariablement
dans	ADP	case	salle
la	DET	det	salle
salle	NOUN	obl:mod	invariablement
d'	ADP	case	entrée
entrée	NOUN	nmod	salle
parquetée	VERB	acl	entrée
en	ADP	case	marqueterie
marqueterie	NOUN	obl:mod	parquetée
,	PUNCT	punct	invariablement
ou	CCONJ	cc	galerie
sur	ADP	case	galerie
la	DET	det	galerie
galerie	NOUN	nsubj	arrondit
circulaire	ADJ	amod	galerie
,	PUNCT	punct	galerie
au-dessus	ADV	dep	galerie
de	ADP	case	laquelle
laquelle	PRON	dep	au-dessus
s'	PRON	expl:comp	arrondit
arrondit	VERB	ROOT	arrondit
un	DET	det	dôme
dôme	NOUN	obj	arrondit
à	ADP	case	bleus
vitraux	ADJ	amod	bleus
bleus	NOUN	nmod	dôme
,	PUNCT	punct	arrondit
que	SCONJ	mark	supportent
supportent	VERB	dep	arrondit
vingt	NUM	nummod	colonnes
colonnes	NOUN	obj	supportent
ioniques	ADJ	amod	colonnes
en	ADP	case	porphyre
porphyre	NOUN	nmod	colonnes
rouge	ADJ	amod	porphyre
.	PUNCT	punct	arrondit
S'	SCONJ	mark	dînait
il	PRON	nsubj	dînait
dînait	VERB	ROOT	dînait
ou	CCONJ	cc	déjeunait
déjeunait	VERB	conj	dînait
,	PUNCT	punct	cuisines
c'	PRON	nsubj	cuisines
étaient	AUX	cop	cuisines
les	DET	det	cuisines
cuisines	NOUN	obj	dînait
,	PUNCT	punct	dînait
le	DET	det	garde-manger
garde-manger	PROPN	obj	dînait
,	PUNCT	punct	office
l'	DET	det	office
office	NOUN	conj	garde-manger
,	PUNCT	punct	poissonnerie
la	DET	det	poissonnerie
poissonnerie	NOUN	conj	garde-manger
,	PUNCT	punct	laiterie
la	DET	det	laiterie
laiterie	NOUN	conj	poissonnerie
du	ADP	case	club
club	NOUN	nmod	laiterie
,	PUNCT	punct	laiterie
qui	PRON	nsubj	fournissaient
fournissaient	VERB	acl:relcl	laiterie
à	ADP	case	table
sa	DET	det	table
table	NOUN	obl:arg	fournissaient
leurs	DET	det	succulentes
succulentes	NOUN	obj	fournissaient
réserves	ADJ	amod	succulentes
;	PUNCT	punct	dînait
c'	PRON	nsubj	domestiques
étaient	AUX	cop	domestiques
les	DET	det	domestiques
domestiques	ADJ	ROOT	domestiques
du	ADP	case	club
club	NOUN	nmod	domestiques
,	PUNCT	punct	club
graves	ADJ	amod	personnages
personnages	NOUN	appos	club
en	ADP	case	habit
habit	PROPN	nmod	personnages
noir	ADJ	amod	habit
,	PUNCT	punct	chaussés
chaussés	VERB	conj	noir
de	ADP	case	souliers
souliers	NOUN	nmod	chaussés
à	ADP	case	semelles
semelles	NOUN	nmod	souliers
de	ADP	case	molleton
molleton	NOUN	nmod	souliers
,	PUNCT	punct	habit
qui	PRON	nsubj	servaient
le	DET	obj	servaient
servaient	NOUN	acl:relcl	habit
dans	ADP	case	porcelaine
une	DET	det	porcelaine
porcelaine	NOUN	obl:mod	servaient
spéciale	ADJ	amod	porcelaine
et	CCONJ	cc	admirable
sur	ADP	case	admirable
un	DET	det	admirable
admirable	NOUN	conj	personnages
linge	NOUN	amod	admirable
en	ADP	case	toile
toile	NOUN	nmod	admirable
de	ADP	case	Saxe
Saxe	PROPN	nmod	admirable
;	PUNCT	punct	domestiques
c'	PRON	nsubj	cristaux
étaient	AUX	cop	cristaux
les	DET	det	cristaux
cristaux	ADJ	ROOT	cristaux
à	ADP	mark	moule
moule	ADJ	nmod	cristaux
perdu	NOUN	dep	cristaux
du	ADP	case	club
club	NOUN	nmod	perdu
qui	PRON	nsubj	contenaient
contenaient	VERB	acl:relcl	club
son	DET	det	sherry
sherry	NOUN	obj	contenaient
,	PUNCT	punct	porto
son	DET	det	porto
porto	NOUN	conj	perdu
ou	CCONJ	cc	claret
son	DET	det	claret
claret	NOUN	conj	porto
mélangé	VERB	acl	claret
de	ADP	case	cannelle
cannelle	NOUN	obl:arg	mélangé
,	PUNCT	punct	porto
de	ADP	mark	capillaire
capillaire	VERB	conj	perdu
et	CCONJ	cc	cinnamome
de	ADP	case	cinnamome
cinnamome	NOUN	conj	capillaire
;	PUNCT	punct	cristaux
c'	PRON	nsubj	glace
était	AUX	cop	glace
enfin	ADV	advmod	glace
la	DET	det	glace
glace	NOUN	ROOT	glace
du	ADP	case	club
club	NOUN	nmod	glace
--	PUNCT	nsubj	venue
glace	PROPN	flat:name	--
venue	VERB	ROOT	venue
à	ADP	case	frais
grands	ADJ	amod	frais
frais	NOUN	obl:arg	venue
des	ADP	case	lacs
lacs	NOUN	nmod	frais
d'	ADP	case	Amérique
Amérique	PROPN	nmod	lacs
--	PROPN	ROOT	--
qui	PRON	nsubj	entretenait
entretenait	VERB	ROOT	entretenait
ses	DET	det	boissons
boissons	NOUN	obj	entretenait
dans	ADP	case	satisfaisant
un	DET	det	satisfaisant
satisfaisant	NOUN	obl:mod	entretenait
état	NOUN	amod	satisfaisant
de	ADP	case	fraîcheur
fraîcheur	NOUN	nmod	état
.	PUNCT	punct	entretenait
Si	SCONJ	mark	vivre
vivre	VERB	advcl	excentrique
dans	ADP	case	conditions
ces	DET	det	conditions
conditions	NOUN	obl:mod	vivre
,	PUNCT	punct	vivre
c'	PRON	nsubj	excentrique
est	AUX	cop	excentrique
être	AUX	cop	excentrique
un	DET	det	excentrique
excentrique	NOUN	advcl	faut
,	PUNCT	punct	faut
il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
convenir	VERB	xcomp	faut
que	SCONJ	mark	bon
l'	DET	det	excentricité
excentricité	NOUN	nsubj	bon
a	AUX	aux:tense	bon
du	ADP	case	bon
bon	ADJ	ccomp	convenir
!	PUNCT	punct	faut
La	DET	det	maison
maison	NOUN	obl:mod	recommandait
de	ADP	case	Saville
Saville	PROPN	nmod	maison
-	PROPN	nmod	maison
row	PROPN	nmod	maison
,	PUNCT	punct	maison
sans	ADP	mark	somptueuse
être	AUX	cop	somptueuse
somptueuse	ADJ	amod	maison
,	PUNCT	punct	recommandait
se	PRON	expl:comp	recommandait
recommandait	VERB	ROOT	recommandait
par	ADP	case	confort
un	DET	det	confort
extrême	NOUN	amod	confort
confort	NOUN	obl:mod	recommandait
.	PUNCT	punct	recommandait
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	réduisait
,	PUNCT	punct	réduisait
avec	ADP	case	invariables
les	DET	det	invariables
habitudes	ADJ	amod	invariables
invariables	NOUN	obl:mod	réduisait
du	ADP	case	locataire
locataire	NOUN	nmod	invariables
,	PUNCT	punct	réduisait
le	DET	det	service
service	NOUN	nsubj	réduisait
s'	PRON	expl:comp	réduisait
y	PRON	iobj	réduisait
réduisait	VERB	ROOT	réduisait
à	ADP	advmod	réduisait
peu	ADV	fixed	à
.	PUNCT	punct	réduisait
Toutefois	ADV	advmod	exigeait
,	PUNCT	punct	exigeait
Phileas	PROPN	nsubj	exigeait
Fogg	PROPN	flat:name	Phileas
exigeait	VERB	ROOT	exigeait
de	ADP	case	unique
son	DET	det	unique
unique	ADJ	obl:arg	exigeait
domestique	ADJ	amod	unique
une	DET	mark	ponctualité
ponctualité	NOUN	amod	unique
,	PUNCT	punct	régularité
une	DET	det	régularité
régularité	NOUN	obj	exigeait
extraordinaires	ADJ	amod	régularité
.	PUNCT	punct	exigeait
Ce	DET	det	jour
jour	NOUN	obl:mod	donné
-là	ADV	dep	jour
même	ADV	fixed	-là
,	PUNCT	punct	octobre
2	NUM	nummod	octobre
octobre	NOUN	conj	jour
,	PUNCT	punct	donné
Phileas	PROPN	nsubj	donné
Fogg	PROPN	flat:name	Phileas
avait	AUX	aux:tense	donné
donné	VERB	ROOT	donné
son	DET	det	congé
congé	NOUN	obj	donné
à	ADP	case	James
James	PROPN	obl:arg	donné
Forster	VERB	dep	donné
--	PUNCT	obl:mod	rendu
ce	DET	det	garçon
garçon	NOUN	nsubj	rendu
s'	PRON	expl:comp	rendu
étant	AUX	aux:tense	rendu
rendu	VERB	ROOT	rendu
coupable	ADJ	obj	rendu
de	ADP	mark	apporté
lui	PRON	iobj	apporté
avoir	AUX	aux:tense	apporté
apporté	VERB	acl	coupable
pour	ADP	case	barbe
sa	DET	det	barbe
barbe	NOUN	obl:mod	apporté
de	ADP	case	eau
l'	DET	det	eau
eau	NOUN	nmod	barbe
à	ADP	case	degrés
quatre-vingt-quatre	DET	nummod	degrés
degrés	NOUN	nmod	eau
Fahrenheit	PROPN	nmod	eau
au	ADP	case	lieu
lieu	NOUN	obl:mod	apporté
de	ADP	case	quatre-vingt-six
quatre-vingt-six	NOUN	nmod	lieu
--	ADJ	flat:name	quatre-vingt-six
,	PUNCT	punct	rendu
et	CCONJ	cc	attendait
il	PRON	nsubj	attendait
attendait	VERB	conj	rendu
son	DET	det	successeur
successeur	NOUN	obj	attendait
,	PUNCT	punct	attendait
qui	PRON	nsubj	devait
devait	VERB	dep	attendait
se	PRON	expl:comp	présenter
présenter	VERB	xcomp	devait
entre	ADP	case	heures
onze	NUM	nummod	heures
heures	NOUN	obl:arg	présenter
et	CCONJ	cc	heures
onze	NUM	nummod	heures
heures	NOUN	conj	heures
et	CCONJ	amod	heures
demie	NOUN	fixed	et
.	PUNCT	punct	rendu
Phileas	PROPN	ROOT	Phileas
Fogg	PROPN	flat:name	Phileas
,	PUNCT	punct	Phileas
carrément	NOUN	nmod	Phileas
assis	VERB	acl	carrément
dans	ADP	case	fauteuil
son	DET	det	fauteuil
fauteuil	NOUN	obl:mod	assis
,	PUNCT	punct	Phileas
les	DET	det	pieds
deux	NUM	nummod	pieds
pieds	NOUN	nmod	Phileas
rapprochés	ADJ	acl	pieds
comme	ADP	case	ceux
ceux	PRON	nmod	pieds
d'	ADP	case	soldat
un	DET	det	soldat
soldat	NOUN	nmod	ceux
à	ADP	case	parade
la	DET	det	parade
parade	NOUN	nmod	soldat
,	PUNCT	punct	regardait
les	DET	det	mains
mains	NOUN	obl:mod	regardait
appuyées	ADJ	amod	mains
sur	ADP	case	genoux
les	DET	det	genoux
genoux	NOUN	nmod	mains
,	PUNCT	punct	regardait
le	DET	det	corps
corps	NOUN	obl:mod	regardait
droit	ADJ	amod	corps
,	PUNCT	punct	regardait
la	DET	det	tête
tête	NOUN	nsubj	regardait
haute	NOUN	appos	tête
,	PUNCT	punct	regardait
regardait	VERB	dep	minutes
marcher	VERB	xcomp	regardait
l'	DET	det	aiguille
aiguille	NOUN	obj	marcher
de	ADP	case	pendule
la	DET	det	pendule
pendule	NOUN	nmod	aiguille
,	PUNCT	punct	regardait
--	PUNCT	punct	appareil
appareil	PROPN	parataxis	regardait
compliqué	VERB	xcomp	appareil
qui	PRON	nsubj	indiquait
indiquait	VERB	acl:relcl	appareil
les	DET	det	heures
heures	NOUN	obj	indiquait
,	PUNCT	punct	minutes
les	DET	det	minutes
minutes	NOUN	nmod	Phileas
,	PUNCT	punct	secondes
les	DET	det	secondes
secondes	NOUN	conj	minutes
,	PUNCT	punct	jours
les	DET	det	jours
jours	NOUN	conj	secondes
,	PUNCT	punct	quantièmes
les	DET	det	quantièmes
quantièmes	NOUN	conj	jours
et	CCONJ	cc	année
l'	DET	det	année
année	NOUN	conj	quantièmes
.	PUNCT	punct	Phileas
A	NOUN	case	heures
onze	NUM	nummod	heures
heures	NOUN	obl:mod	devait
et	CCONJ	cc	sonnant
demie	NOUN	fixed	et
sonnant	ADJ	conj	heures
,	PUNCT	punct	Mr.
Mr.	PROPN	nsubj	devait
Fogg	PROPN	flat:name	Mr.
devait	VERB	ROOT	devait
,	PUNCT	punct	devait
suivant	VERB	advcl	devait
sa	DET	det	quotidienne
quotidienne	NOUN	obj	suivant
habitude	NOUN	amod	quotidienne
,	PUNCT	punct	quitter
quitter	VERB	xcomp	devait
la	DET	det	maison
maison	NOUN	obj	quitter
et	CCONJ	cc	rendre
se	PRON	expl:comp	rendre
rendre	VERB	conj	devait
au	ADP	case	Reform
Reform	PROPN	obl:arg	rendre
-	NOUN	conj	devait
Club	NOUN	obj	devait
.	PUNCT	punct	devait
En	ADP	case	moment
ce	DET	det	moment
moment	NOUN	obl:mod	frappa
,	PUNCT	punct	frappa
on	PRON	nsubj	frappa
frappa	VERB	ROOT	frappa
à	ADP	case	porte
la	DET	det	porte
porte	NOUN	obl:arg	frappa
du	ADP	case	salon
petit	ADJ	amod	salon
salon	NOUN	nmod	porte
dans	ADP	case	lequel
lequel	PRON	obl:mod	tenait
se	PRON	obj	tenait
tenait	VERB	acl:relcl	salon
Phileas	PROPN	obj	frappa
Fogg	PROPN	flat:name	Phileas
.	PUNCT	punct	frappa
James	PROPN	ROOT	James
Forster	VERB	flat:name	James
,	PUNCT	punct	congédié
le	DET	det	congédié
congédié	NOUN	conj	James
,	PUNCT	punct	James
apparut	NOUN	appos	James
.	PUNCT	punct	James
«	NOUN	ROOT	«
Le	DET	det	domestique
nouveau	ADJ	amod	domestique
domestique	ADJ	ROOT	domestique
»	PUNCT	punct	domestique
,	PUNCT	punct	dit
dit	VERB	ROOT	dit
-il	PRON	nsubj	dit
,	PUNCT	punct	dit
Un	DET	det	garçon
garçon	NOUN	nsubj	montra
âgé	ADJ	amod	garçon
d'	ADP	case	trentaine
une	DET	det	trentaine
trentaine	NOUN	nmod	garçon
d'	ADP	case	années
années	NOUN	nmod	trentaine
se	PRON	expl:comp	montra
montra	VERB	ROOT	montra
et	CCONJ	cc	salua
salua	ADJ	conj	montra
.	PUNCT	punct	montra
«	NOUN	ROOT	«
Vous	PRON	nsubj:pass	Français
êtes	AUX	cop	Français
Français	NOUN	ROOT	Français
et	CCONJ	cc	nommez
vous	PRON	nsubj	nommez
vous	PRON	expl:comp	nommez
nommez	VERB	conj	Français
John	PROPN	flat:name	nommez
?	PUNCT	punct	Français
lui	PRON	iobj	demanda
demanda	VERB	ROOT	demanda
Phileas	PROPN	appos	demanda
Fogg	PROPN	flat:name	Phileas
.	PUNCT	punct	demanda
--	PUNCT	punct	déplaise
Jean	PROPN	dep	--
,	PUNCT	punct	déplaise
n'	ADV	advmod	déplaise
en	ADP	case	déplaise
déplaise	NOUN	ROOT	déplaise
à	ADP	case	monsieur
monsieur	NOUN	nmod	déplaise
,	PUNCT	punct	répondit
répondit	VERB	parataxis	déplaise
le	DET	det	venu
nouveau	ADJ	amod	venu
venu	VERB	obj	répondit
,	PUNCT	punct	répondit
Jean	PROPN	appos	déplaise
Passepartout	PROPN	flat:name	Jean
,	PUNCT	punct	déplaise
un	DET	det	surnom
surnom	NOUN	appos	déplaise
qui	PRON	nsubj	resté
m'	PRON	iobj	resté
est	AUX	aux:tense	resté
resté	VERB	acl:relcl	surnom
,	PUNCT	punct	resté
et	CCONJ	cc	justifiait
que	SCONJ	mark	justifiait
justifiait	VERB	conj	resté
mon	DET	det	aptitude
aptitude	NOUN	obj	justifiait
naturelle	ADJ	amod	aptitude
à	ADP	mark	tirer
me	PRON	iobj	tirer
tirer	VERB	xcomp	justifiait
d'	ADP	case	affaire
affaire	NOUN	obl:arg	tirer
.	PUNCT	punct	déplaise
Je	PRON	nsubj	crois
crois	VERB	ROOT	crois
être	AUX	cop	honnête
un	DET	det	honnête
honnête	NOUN	xcomp	crois
garçon	NOUN	amod	honnête
,	PUNCT	punct	monsieur
monsieur	NOUN	conj	honnête
,	PUNCT	punct	honnête
mais	CCONJ	cc	fait
,	PUNCT	punct	fait
pour	ADP	mark	franc
être	AUX	cop	franc
franc	ADJ	advcl	fait
,	PUNCT	punct	fait
j'	PRON	nsubj	fait
ai	AUX	aux:tense	fait
fait	VERB	conj	honnête
plusieurs	DET	det	métiers
métiers	NOUN	obj	fait
.	PUNCT	punct	crois
J'	PRON	nsubj	chanteur
ai	AUX	aux:tense	chanteur
été	AUX	cop	chanteur
chanteur	ADJ	ROOT	chanteur
ambulant	ADJ	amod	chanteur
,	PUNCT	punct	écuyer
écuyer	VERB	xcomp	chanteur
dans	ADP	case	cirque
un	DET	det	cirque
cirque	NOUN	obl:mod	écuyer
,	PUNCT	punct	chanteur
faisant	VERB	advmod	chanteur
de	ADP	case	voltige
la	DET	det	voltige
voltige	NOUN	obl:arg	faisant
comme	ADP	case	Léotard
Léotard	PROPN	nmod	voltige
,	PUNCT	punct	voltige
et	CCONJ	cc	dansant
dansant	VERB	conj	faisant
sur	ADP	case	corde
la	DET	det	corde
corde	NOUN	obl:arg	dansant
comme	ADP	case	Blondin
Blondin	PROPN	nmod	corde
;	PUNCT	punct	chanteur
puis	CCONJ	cc	devenu
je	PRON	nsubj	devenu
suis	AUX	aux:pass	devenu
devenu	VERB	ROOT	devenu
professeur	NOUN	obj	devenu
de	ADP	case	gymnastique
gymnastique	NOUN	nmod	professeur
,	PUNCT	punct	devenu
afin	ADV	advmod	devenu
de	ADP	case	rendre
rendre	VERB	obl:arg	afin
mes	DET	det	talents
talents	NOUN	obj	rendre
plus	ADV	advmod	utiles
utiles	NOUN	amod	talents
,	PUNCT	punct	rendre
et	CCONJ	cc	étais
,	PUNCT	det	lieu
en	ADP	mark	dernier
dernier	ADJ	amod	lieu
lieu	NOUN	obl:mod	étais
,	PUNCT	punct	étais
j'	PRON	nsubj	étais
étais	VERB	conj	devenu
sergent	ADV	advmod	étais
de	ADP	case	pompiers
pompiers	NOUN	obl:arg	étais
,	PUNCT	punct	étais
à	ADP	case	Paris
Paris	PROPN	obl:arg	étais
.	PUNCT	punct	devenu
J'	PRON	nsubj	ai
ai	VERB	ROOT	ai
même	ADV	advmod	ai
dans	ADP	case	dossier
mon	DET	det	dossier
dossier	NOUN	obl:mod	ai
des	ADP	case	incendies
incendies	NOUN	nmod	dossier
remarquables	ADJ	amod	incendies
.	PUNCT	punct	ai
Mais	CCONJ	cc	voilà
voilà	VERB	advcl	valet
cinq	NUM	nummod	ans
ans	NOUN	obj	voilà
que	PRON	obj	quitté
j'	PRON	nsubj	quitté
ai	AUX	aux:tense	quitté
quitté	VERB	ccomp	voilà
la	DET	det	France
France	PROPN	obj	quitté
et	CCONJ	cc	voulant
que	SCONJ	mark	voulant
,	PUNCT	punct	voulant
voulant	VERB	conj	quitté
goûter	NOUN	obj	voulant
de	ADP	case	vie
la	DET	det	vie
vie	NOUN	obl:arg	voulant
de	ADP	case	famille
famille	NOUN	nmod	vie
,	PUNCT	punct	valet
je	PRON	nsubj	valet
suis	AUX	cop	valet
valet	ADJ	ROOT	valet
de	ADP	case	chambre
chambre	NOUN	obl:arg	valet
en	ADP	case	Angleterre
Angleterre	PROPN	nmod	chambre
.	PUNCT	punct	valet
Or	CCONJ	cc	trouvant
,	PUNCT	punct	trouvant
me	PRON	nsubj	trouvant
trouvant	VERB	advcl	présenté
sans	ADP	case	place
place	NOUN	obl:arg	trouvant
et	CCONJ	cc	appris
ayant	AUX	aux:tense	appris
appris	VERB	conj	trouvant
que	SCONJ	mark	homme
M.	NOUN	nsubj	homme
Phileas	PROPN	flat:name	M.
Fogg	PROPN	flat:name	M.
était	AUX	cop	homme
l'	DET	det	homme
homme	NOUN	dep	appris
le	DET	det	exact
plus	ADV	advmod	exact
exact	NOUN	obj	homme
et	CCONJ	cc	sédentaire
le	DET	det	sédentaire
plus	ADV	advmod	sédentaire
sédentaire	ADJ	conj	exact
du	ADP	case	Royaume
Royaume	PROPN	nmod	exact
-	PROPN	flat:name	exact
Uni	PROPN	flat:name	exact
,	PUNCT	punct	présenté
je	PRON	nsubj	présenté
me	PRON	iobj	présenté
suis	AUX	aux:tense	présenté
présenté	VERB	ROOT	présenté
chez	ADP	case	monsieur
monsieur	NOUN	obl:mod	présenté
avec	ADP	case	espérance
l'	DET	det	espérance
espérance	NOUN	nmod	monsieur
d'	ADP	case	vivre
y	PRON	iobj	vivre
vivre	VERB	nmod	espérance
tranquille	ADJ	amod	vivre
et	CCONJ	cc	oublier
d'	ADP	mark	oublier
oublier	VERB	conj	vivre
jusqu'	ADP	case	nom
à	ADP	case	nom
ce	DET	det	nom
nom	NOUN	obl:mod	vivre
de	ADP	case	Passepartout
Passepartout	PROPN	nmod	nom
...	PUNCT	punct	présenté
--	PUNCT	punct	convient
Passepartout	ADV	nsubj	convient
me	PRON	iobj	convient
convient	VERB	ROOT	convient
,	PUNCT	punct	convient
répondit	VERB	parataxis	convient
le	DET	det	gentleman
gentleman	ADJ	obj	répondit
.	PUNCT	punct	convient
